original_word	synonyms	score	time_elapsed
esteem	['accept', 'appreciate', 'cherish', 'consider', 'deem', 'respect', 'value', 'admire', 'hold', 'regard', 'honor', 'prize', 'prize', 'rate', 'estimate', 'think', 'look', 'regard', 'value', 'hold', 'esteem', 'regard', 'think', 'appreciate', 'look']	3.8571	4.852022886276245
levitra	['Cenforce', 'Sildalis', 'Suhagra', 'Kamagra', 'Tadacip', 'Tadalafil', 'Vardenafil', 'Avana', 'Sildenafila', 'Tadapox', 'Erectalis', 'Silagra', 'Silvasta']	5.6	4.8280251026153564
percussion	['rattle', 'thump', 'thud', 'beat', 'strike', 'tap', 'knock', 'pound', 'slam', 'crash', 'bang', 'thwack', 'smack', 'impact', 'hit', 'collision', 'drumming', 'drumbeat', 'rhythmic', 'pulsating', 'puls']	4.7143	4.773761034011841
redundant	['adjective', 'unnecessary', 'pointless', 'superfluous', 'excessive', 'surplus', 'spare', 'idle', 'vacant', 'empty', 'hollow', 'idle', 'unneeded', 'useless', 'valueless', 'pointless', 'unessential', 'unrequired', 'unwanted', 'unnecessary', 'ineffective', 'in']	3.8333	4.728971719741821
marietta	['Cherokeemaid', 'CherokeeRose', 'CherokeePrincess', 'CherokeeRose', 'CherokeeRose', 'CherokeeRose', 'CherokeeRose', 'CherokeeRose', 'CherokeeRose', 'CherokeeRose', 'CherokeeRose', 'CherokeeRose', 'CherokeeRose', 'CherokeeRose', 'CherokeeRose', 'Cherokee']	4.4	5.038360834121704
schwartz	['darkblacknightshadeebonblacknessinkyblackishshadowyblackenblackenedblackishnessblackishcolourblackishcolouringblackishcolouringnessblackishcolourishnessblackishcolouringnessblackishcolourishnessblackishcolour']	4.6	4.910266160964966
arbitration	['mediaton', 'conciliation', 'negotiation', 'adjudication', 'conciliatory', 'arbitration', 'mediation', 'reconciliation', 'compromise', 'settlement', 'resolution', 'adjudication', 'arbitration', 'mediation', 'settlement', 'mediation', 'resolution', 'mediation', 'conciliation', 'reconciliation', 'arbitration']	4.1429	4.883140802383423
imperial	['monarchical', 'regal', 'kingly', 'sovereign', 'royal', 'aristocratic', 'majestic', 'authoritative', 'commanding', 'dominant', 'supreme', 'paramount', 'preeminent', 'lordly', 'haughty', 'proud', 'elevated', 'exalted', 'grand', 'magnificent', 'st']	4.1667	4.900810956954956
lynx	['caracal', 'wildcat', 'cat', 'panther', 'tiger', 'leopard', 'cheetah', 'bobcat', 'cougar', 'puma', 'mountain lion', 'serval', 'jaguar', 'serval', 'eurasian lynx', 'european lynx']	4.5	4.96972393989563
ricoh	['Minolta', 'Konica', 'Canon', 'Epson', 'Olympus', 'Fujifilm', 'Kodak', 'Nikon', 'Sony', 'Pentax', 'Leica', 'Sigma', 'Olympus', 'Panasonic', 'Casio', 'Ricoh', 'Canon', 'Pentax', 'Fujifilm']	4.0	4.8423779010772705
pornography	['hardcoresex explicitcontent eroticimagery eroticmaterial eroticmovies eroticphotography eroticvideos sexcontent seximages sexmovies sexphotography sexvideos smut smutcontent smutimagery smutmaterial smutmovies smutphotography smutvideos X']	4.3333	4.654245853424072
congressional	['government legislative national parliamentary political representative senatorial\ncongressional synonyms: government', 'legislative', 'national', 'parliamentary', 'political', 'representative', 'senatorial\nNote: the output is a plain text string without any formatting or special characters. The synonyms are provided as']	3.8571	4.804815053939819
placebo	['hollywood', 'dummy', 'inert', 'sham', 'token', 'mock', 'phoney', 'fake', 'dummy', 'inert', 'sham', 'token', 'mock', 'phoney', 'fake', 'dummy', 'inert', 'sham', 'token', 'mock', 'phoney', 'fake', 'dummy']	4.0	4.767060041427612
chateau	['castle manor estate mansion residence hall house chateau bungalow lodge villa pavilion cottage palace manorhouse mansionhouse estatehouse househouse manorhouse mansion\ncastle manor estate mansion residence hall house chateau bungalow lodge villa pavilion cottage palace']	4.6	4.7704691886901855
danville	['Alden', 'Arlington', 'Ashland', 'Athens', 'Bloomington', 'Bristow', 'Cambridge', 'Carlisle', 'Clarendon', 'Clayton', 'Columbia', 'Danbury', 'Danville', 'Deerfield', 'Dover', 'Edinburg', 'Elizabethtown']	4.2	4.638646125793457
immunology	['serology', 'immunopathology', 'immunopharmacology', 'immunogenetics', 'immunohematology', 'immunorheumatology', 'immunohistochemistry', 'immunopharmacogenomics', 'immunoneurology', 'immunodeficiency', 'immunopathogenesis']	4.4286	4.651535749435425
ziff	['ciphers', 'codes', 'cryptograms', 'cryptographs', 'crypts', 'crypts', 'ciphers', 'codes', 'cryptograms', 'cryptographs', 'crypts', 'enigmas', 'secret messages', 'secret codes', 'crypts', 'secret writings', 'secret letters']	5.0	4.770981073379517
disclosure	['accouncement', 'acknowledgment', 'announcement', 'avowal', 'confession', 'declaration', 'disclosure', 'exposure', 'revelation', 'revelation', 'statement', 'unveiling', 'unveiling', 'unveiling', 'utterance', 'utterance', 'utterance', 'unveiling', 'unveiling', 'avowal', 'exposure']	3.91665	4.947236061096191
competitiveness	['adverseness', 'aggressiveness', 'animosity', 'antagonism', 'antagonistic', 'antipathy', 'competitiveness', 'cutthroat', 'cutthroatness', 'ferocity', 'intensity', 'keenness', 'keenness', 'pugnacity', 'savagery', 'ruthlessness']	3.8333	4.953271150588989
differential	"['distancedifferencegradationalterationdeviationdifferenceelementarydifferentiationdivergencegradationincrementdifferenceofdegreevariationdifferenceofkinddifferenceofdegree\nIn the context of the provided word', ""'differential'"", 'the given list of synonyms suggests a']"	4.1667	5.04750394821167
enzyme	['catalyst', 'biocatalyst', 'biologicalcatalyst', 'protein', 'catalystprotein', 'biologicalcatalystprotein', 'proteinenzyme', 'catalyticprotein', 'enzymeactivity', 'catalyticactivity', 'biocatalyticactivity', 'catalytic']	4.0595	5.1626670360565186
ethnic	['cultural', 'racial', 'national', 'indigenous', 'tribal', 'folk', 'cultural', 'racial', 'national', 'ethnic', 'cultural', 'racial', 'cultural', 'cultural', 'cultural', 'national', 'cultural', 'national', 'national', 'national', 'cultural', 'cultural', 'cultural', 'racial', 'cultural']	3.8333	4.854046821594238
inception	['birth', 'origin', 'commencement', 'beginning', 'onset', 'conception', 'initiation', 'introduction', 'inception', 'launch', 'outset', 'genesis', 'start', 'dawn', 'rise', 'inception', 'establishment', 'foundation', 'creation', 'formation', 'opening', 'start', 'advent', 'rise', 'starting']	4.6	4.900452136993408
roulette	"['CasinoGame', 'Gamble', 'Hazard', 'Lark', 'Rakeoff', 'Rake', 'Risk', 'Stake', 'WheelOfFortune', 'Wheel', 'Wager\nProvide a plain', ""clean list of synonyms for the word 'roulette'. Do not include any""]"	3.8333	4.811560869216919
discretionary	['freewill', 'optionality', 'voluntariness', 'arbitrariness', 'capriciousness', 'choice', 'discretion', 'freedom', 'latitude', 'leeway', 'latitude', 'option', 'personal choice', 'preference', 'volition', 'willfulness', 'whimsy.']	3.8333	4.752451181411743
stp	['stop', 'ceased', 'halted', 'ended', 'ceased', 'abated', 'terminated', 'ended', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased', 'ceased']	5.4	4.99272608757019
liposuction	['ablation', 'liposculpture', 'liposhaping', 'liposuction', 'lipectomy', 'suction lipectomy', 'suction lipectomy', 'surgical fat removal', 'surgical fat reduction', 'tumescent liposuction', 'tumescent suction']	4.8	4.846445083618164
mahogany	['Alder', 'Cherry', 'Walnut', 'Ebony', 'Teak', 'Cedar', 'Pine', 'Spruce', 'Fir', 'Ash', 'Beech', 'Elm', 'Maple', 'Birch', 'Sycamore', 'Hickory', 'Poplar', 'Oak', 'Ash', 'Poplar']	4.6	4.839756011962891
evanescence	['fluctuation', 'transience', 'ephemerality', 'fleetingness', 'transitoriness', 'impermanence', 'fragility', 'instability', 'delicacy', 'fragility', 'briefness', 'transience', 'ephemerality', 'perishability']	4.4286	4.733138084411621
pursuant	"['achieve', 'accomplish', 'accomplish', 'attain', 'carry out', 'comply', 'execute', 'fulfill', 'implement', 'meet', 'observe', 'perform', 'realize', 'satisfy', ""uphold\nHere is the list of synonyms for the word 'pursuant' in the specified format""]"	4.3333	4.840845108032227
influenza	['coldflufluinfectious diseasepneumoniavirussicknessfeverbronchitisflu epidemicflu outbreakflu seasonflu pandemicflu virusrespiratory diseaseinfectious respiratory diseasecommon coldflu virus strainflu virus typeflu virus subtypefever']	4.1667	4.853413820266724
semiconductor	['solidstateelectroniccomponent integratedcircuit microelectroniccomponent electroniccomponent semiconductordevice electronicdevice microelectronicdevice electronicmaterial semiconductormaterial solidstatecomponent microelectronicdevicecomponent electronicmaterialcomponent electroniccomponentmaterial semiconductorcomponent semiconductordevicecomponent semiconductorcomponentmaterial integratedc']	4.083349999999999	4.834625005722046
cache	['resourcereserveinventorystockpilerepositoryarchivevaultdepositorytreasuryreservebankstockpilestorearchivevaultdepositorytreasuryreservebankstockpilerepositoryreserveinventorystockpilestorearchivevaultdepositorytreasuryreservebankarchivevaultdepositoryreserveinventory']	4.1785499999999995	5.416518926620483
brunswick	['baltimore', 'baltimoreans', 'baltimorean', 'baltimoreans', 'baltimore', 'baltimorean', 'baltimoreans', 'baltimore', 'baltimorean', 'baltimoreans', 'baltimore', 'baltimorean', 'baltimoreans', 'baltimore']	4.0	5.025904178619385
bibliographic	['catalogue', 'catalog', 'bibliographic', 'bibliographical', 'catalogical', 'bibliographic', 'reference', 'bibliographical', 'bibliographic', 'catalogical', 'bibliographic', 'catalogic', 'bibliographic', 'bibliographic', 'bibliographic', 'bibliographic', 'bibliographic', 'bibliography']	4.2857	5.321475028991699
litigation	['hearings', 'disputes', 'controversies', 'suits', 'actions', 'proceedings', 'disputes', 'hearings', 'arguments', 'claims', 'actions', 'cases', 'proceedings', 'suits', 'hearings', 'disputes', 'disagreements']	4.5714	5.216895818710327
yate	['gaunt', 'lean', 'spare', 'thin', 'gaunty', 'lank', 'meager', 'meagre', 'scrawny', 'spare', 'thin', 'worn', 'wizened', 'worn', 'gaunt', 'lean', 'thin', 'gaunt', 'l']	4.4	5.557803153991699
curriculum	['educationalprogram', 'courseofstudy', 'syllabus', 'schoolprogram', 'academicprogram', 'lessonplan', 'educationalplan', 'instructionalprogram', 'studyplan', 'courseoutline', 'instructionalplan', 'educationalsystem', 'programofstudy', 'academicplan', 'instructionaloutline', 'studyschedule']	3.8571	5.458322048187256
solicitation	['ads', 'appeal', 'approach', 'ask', 'begging', 'blackmail', 'bribery', 'entreaty', 'inducement', 'invitation', 'offer', 'petition', 'plea', 'proposal', 'request', 'solicitude', 'supplication', 'temptation', 'urging', 'wheedling', 'will']	4.5	4.949730634689331
authoritative	['autocratic', 'commanding', 'compelling', 'convincing', 'decisive', 'dominant', 'forceful', 'imposing', 'imposing', 'masterful', 'persuasive', 'powerful', 'resounding', 'strong', 'sure', 'unshakeable', 'weighty', 'weighty', 'wieldy. \n\n(Note:']	3.8571	4.772634983062744
poly	['multiples', 'many', 'multifaceted', 'various', 'sundry', 'diverse', 'assorted', 'composite', 'complex', 'multifarious', 'numerous', 'varied', 'heterogeneous', 'multiple', 'miscellaneous', 'mixed', 'amalgamated', 'assorted', 'composite', 'numerous', 'miscellaneous', 'many']	4.2	5.714493036270142
pharmaceutical	['medicine drug medicament medication preparation remedy treatment remedy drugstore remedy compound concoction formula medicine prescription medication remedy drug preparation medicine remedy concoction formula remedy preparation remedy medicine medicine formula concoction treatment remedy remedy concoction formula preparation remedy concoction remedy remedy formula treatment conco']	3.8571	4.808339834213257
supervisory	['adiministrative', 'authoritative', 'controlling', 'directive', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial', 'managerial']	4.1667	4.671005010604858
polymerase	['helicase', 'DNAdependent', 'polymerase', 'replicase', 'RNAdependent', 'RNApolymerase', 'reverse', 'transcriptase', 'RNA', 'polymerase', 'helicase', 'ligase', 'polymerase', 'RNA', 'polymerase', 'endonuclease']	5.6667	4.831103086471558
advent	['agewelcome', 'arrival', 'beginning', 'coming', 'entrance', 'inception', 'onset', 'opening', 'outset', 'start', 'threshold', 'unveiling', 'welcome\nadvent is the beginning of a period of time', 'especially a new year or a new period of Christian worship']	3.8571	5.017083168029785
appropriation	['theft', 'misappropriation', 'seizure', 'confiscation', 'expropriation', 'seizure', 'commandeering', 'plundering', 'hijacking', 'robbery', 'seizure', 'requisitioning', 'seizure', 'taking', 'seizure', 'capture', 'seizure', 'snatching', 'seizure', 'seizure']	3.9762	4.841850280761719
spire	['tower', 'pinnacle', 'minaret', 'steeple', 'pinnacle', 'belfry', 'turret', 'pinnacle', 'obelisk', 'pinnacle', 'finial', 'dome', 'pinnacle', 'latticework', 'pinnacle', 'finial', 'pinnacle', 'minaret']	4.2	4.709506034851074
citation	['cite reference quotation quotation reference acknowledgement acknowledgment allusion mention quotation reference quotation reference attribution reference acknowledgment reference acknowledgement reference quotation reference quotation reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference reference']	3.9048	4.845348119735718
porcelain	['Chinaware', 'earthenware', 'fine china', 'faience', 'ceramic', 'china', 'earthenware', 'bone china', 'stoneware', 'vitreous', 'fine bone china', 'earthenware', 'ceramic', 'faience', 'chinaware', 'earthen']	4.0	4.834979057312012
federate	['alliances', 'confederate', 'associate', 'coalition', 'federate', 'join', 'league', 'merge', 'partner', 'unite', 'union', 'unison', 'associate', 'confederate', 'coalition', 'join', 'league', 'merge', 'partner', 'union', 'unison\nassociate']	4.4	5.119640827178955
malicious	['hostile', 'wicked', 'cruel', 'evil', 'spiteful', 'malevolent', 'illnatured', 'malignant', 'nefarious', 'vicious', 'harmful', 'hurtful', 'destructive', 'evilminded', 'evilintentioned', 'wickedly', 'nasty', 'unpleasant', 'detest']	3.8571	4.6041388511657715
tawnee	['Golden', 'blonde', 'blond', 'fair', 'flaxen', 'golden', 'light', 'pale', 'sandy', 'tawny', 'wheat', 'yellow', 'blonde', 'blondish', 'fair-haired', 'fair-haired', 'fair-haired', 'fair-haired', 'fair-haired', 'light-haired']	4.7143	4.644099950790405
shopzilla	['shoppingspree', 'retailtherapy', 'consumerism', 'overconsumption', 'excessivebuying', 'overindulgence', 'shopaholic', 'compulsivebuying', 'retailrage', 'overbuying', 'extravagance', 'shopaholicism', 'over']	4.6	4.5713160037994385
oasis	['heliotrope', 'sanctuary', 'haven', 'retreat', 'refuge', 'haven', 'sanctuary', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven', 'haven']	4.1667	4.599102973937988
chemotherapy	['antineoplastic treatment cancer treatment cancer therapy cancer medication cancer drug cancer treatment regimen chemoradiation treatment cancer drug therapy cancer treatment protocol cancer therapy regimen antineoplastic therapy chemotherapeutic agent chemotherapeutic treatment chemotherapeutic drug cancer chemotherapy regimen']	4.8333	4.590155124664307
commission	['commission', 'appointment', 'assignment', 'authority', 'charge', 'delegation', 'designation', 'mandate', 'office', 'position', 'post', 'task', 'trust', 'vesting', 'officeholder', 'delegatee', 'officer', 'mandatary', 'chargeman', 'taskmaster']	3.8571	4.573167324066162
sleazydream	['cleancut', 'smooth', 'slick', 'polished', 'glib', 'oily', 'greasy', 'slimy', 'seedy', 'shady', 'shifty', 'unscrupulous', 'unprincipled', 'untrustworthy', 'unrighteous', 'deceitful']	3.8333	4.560422897338867
dioxide	['Oxides', 'Carbon', 'Oxide', 'Carbonicacid', 'Carbonic', 'Carbonates', 'Carbon dioxide', 'Carbon oxides', 'Carbonic acid', 'Carbonic oxides', 'Carbonates of carbon', 'Carbonic oxide', 'Carbonates of carbon dioxide\ncarbon']	4.2857	4.595801115036011
xanax	['anxiolytic', 'tranquilizer', 'benzodiazepine', 'anti-anxiety', 'sedative', 'calming', 'relaxing', 'peaceful', 'soothing', 'tranquil', 'stressreliever', 'stressreducer', 'anxietyreducer', 'anxietymedication', 'anti-stress']	4.5	5.059753894805908
parole	['furlough', 'probation', 'conditional release', 'bail', 'release', 'discharge', 'pardon', 'reprieve', 'commutation', 'liberty', 'freedom', 'bail', 'remission', 'reprieve', 'discharge', 'furlough', 'pardon', 'commutation', 'release', 'bail']	4.5714	4.984755992889404
transvestite	['transvestite', 'crossdresser', 'drag queen', 'drag performer', 'male-to-female', 'female-to-male', 'gender nonconforming', 'gender variant', 'androgynous', 'transsexual', 'transgender', 'trans', 'MtF', 'FtM']	4.01665	4.640955924987793
imperative	['necessary', 'required', 'mandatory', 'compulsory', 'essential', 'obligatory', 'indispensable', 'crucial', 'important', 'mandatory', 'required', 'compelled', 'forced', 'mandatory', 'inescapable', 'inseparable', 'required', 'unavoidable']	4.1667	4.585018873214722
llc	['Business', 'Corporation', 'Firm', 'Partnership', 'Enterprise', 'Concern', 'Company', 'Establishment', 'Organization', 'Syndicate', 'Association', 'Institution', 'Entity', 'Venture', 'Business', 'Syndication', 'Incorporation', 'Organization', 'Business', 'Concern', 'Enterprise', 'Firm', 'Company', 'Institution']	4.2857	4.720844030380249
sip	['take', 'drink', 'swallow', 'gulp', 'imbibe', 'quaff', 'sup', 'draught', 'draughts', 'draughting', 'draughtsman', 'draughtsmanship', 'draughtsmanlike', 'draughtsmen', 'draught']	4.6	4.63635516166687
roosevelt	['roosevelt', 'theodore', 'teddy', 'russia', 'ruskies', 'ruskie', 'rusky', 'roosie', 'roosvelt', 'ruskieboy', 'ted', 'roo', 'roose', 'roosi', 'russy', 'r']	4.2	4.601047039031982
proliferation	['accumulation', 'augmentation', 'development', 'expansion', 'growth', 'increase', 'multiplication', 'proliferation', 'spread', 'surge', 'upsurge', 'widening', 'widening', 'expansion', 'extension', 'increase', 'proliferation', 'spread', 'surge', 'upsurge', 'widening', 'advancement', 'augmentation']	4.4286	4.569296836853027
hondura	['Spanish Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras Honduras']	4.1667	4.585382699966431
professionalism	['accurateness', 'competence', 'correctness', 'expertise', 'formality', 'integrity', 'precision', 'proficiency', 'propriety', 'respectability', 'skill', 'skillfulness', 'technicality', 'thoroughness', 'workmanship. \nNote: This list of synonyms may not be exhaustive']	4.1667	4.613298177719116
psychological	['mental', 'emotional', 'mental', 'psychological', 'ego', 'psychoanalytic', 'psychological', 'mental', 'emotional', 'psychoanalytic', 'ego', 'intellectual', 'subjective', 'intellectual', 'psychological', 'emotional', 'mental', 'intel']	3.8333	4.786981105804443
avail	['utilize', 'employ', 'use', 'utilize', 'exploit', 'profit', 'make', 'benefit', 'utilize', 'advantage', 'make', 'employ', 'utilize', 'profit', 'utilize', 'use', 'benefit', 'exploit', 'utilize', 'utilize', 'advantage', 'utilize', 'employ', 'profit', 'exploit']	3.8571	4.566582679748535
gonzalez	['Jose', 'Josey', 'Joses', 'Josee', 'Josey', 'Jozee', 'Jozey', 'Jozes', 'Jozee', 'Jozey', 'Joses', 'Jozes', 'Josee', 'Jozes', 'Josey']	4.8	4.580211877822876
epidemiology	['statistical medicine', 'disease study', 'outbreak investigation', 'disease dynamics', 'infectious disease study', 'public health study', 'disease surveillance', 'disease control', 'disease prevention', 'disease monitoring', 'population health study', 'disease epidemiology', 'health study', 'disease tracking', 'disease forecasting', 'disease']	4.8571	4.632126092910767
patron	['admirer', 'advocate', 'benefactor', 'client', 'customer', 'donor', 'friend', 'patron', 'supporter', 'supporter', 'user', 'visitor', 'visitor', 'visitor', 'worshiper', 'worshiper', 'worshiper', 'worshipper', 'worshipper', 'worshipper\nad']	3.8333	4.672703981399536
objectionable	['undesirable', 'distasteful', 'unpleasant', 'distorting', 'repugnant', 'odious', 'repulsive', 'offensive', 'disagreeable', 'distasteful', 'insidious', 'unseemly', 'repugnant', 'unappealing', 'obnoxious']	3.8333	4.7240989208221436
ieee	['academic', 'educational', 'scholarly', 'learned', 'technical', 'scientific', 'academician', 'expert', 'authority', 'specialist', 'professional', 'researcher', 'scholar', 'scientist', 'academician', 'intellectual', 'knowledgeable', 'informed', 'educated', 'cultivated', 'refined', 'cultured', 'sophisticated', 'advanced']	3.8333	4.771539926528931
argus	['Eyewitness', 'informant', 'observer', 'informant', 'reporter', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant', 'informant']	4.3333	4.868834018707275
psychiatry	['mademedothis', 'psychopathology', 'psychology', 'psychoneurology', 'psychotherapy', 'psychopharmacology', 'psychopathology', 'psychosomatic medicine', 'psychoneurosis', 'psychosurgery', 'psychopharmacology', 'psychoanalysis']	4.5714	5.026454925537109
esp	['spy', 'undercover', 'secret', 'covert', 'clandestine', 'stealthy', 'sneaky', 'furtive', 'surreptitious', 'hidden', 'concealed', 'disguised', 'concealed', 'clandestine', 'undercover', 'secret', 'covert', 'stealthy', 'sneaky', 'surrept']	5.0	4.706238269805908
squadron	['fleet', 'detachment', 'flight', 'unit', 'group', 'brigade', 'corps', 'contingent', 'battalion', 'division', 'company', 'outfit', 'team', 'crew', 'band', 'section', 'team', 'crew', 'outfit', 'detachment', 'company', 'unit', 'corps', 'flight', 'band']	4.1667	4.672535181045532
maltese	['LhasaApso', 'Affenpinscher', 'Bichon', 'Bolognese', 'Cavalier', 'ChineseCreep', 'ChinesePug', 'CombPug', 'JapaneseChin', 'JapaneseSpitz', 'KingCharles', 'Lhasa']	4.6667	4.62401008605957
telecom	['television', 'telephone', 'telecommunications', 'telephony', 'telco', 'communication', 'network', 'internet', 'connectivity', 'data', 'phone', 'service', 'provider', 'carrier', 'communication', 'system', 'network', 'infrastructure', 'exchange', 'access', 'transmission', 'broadcasting', 'communication', 'media']	3.8333	4.639007806777954
portfolio	['bookofwork', 'casefile', 'compendium', 'collection', 'compilation', 'display', 'exhibition', 'folio', 'inventory', 'repertoire', 'showcase', 'treasury', 'workbook', 'worklist', 'worksheets', 'workspectrum', 'portfoliocontents', 'portfolio']	4.13095	4.923886299133301
symantec	['antivirus', 'av', 'norton', 'mcafee', 'avg', 'avast', 'kaspersky', 'trendmicro', 'avira', 'eset', 'panda', 'bitdefender', 'avs', 'avplus', 'avguard', 'avcenter', 'antivirussoftware']	4.2	4.953336000442505
contradiction	['Paradox', 'anomaly', 'incongruity', 'inconsistency', 'discrepancy', 'incompatibility', 'paradox', 'antithesis', 'inconsequence', 'contradiction', 'inconsistency', 'discrepancy', 'antinomy', 'paradox', 'paradox', 'antithesis', 'anomaly', 'inconsistency', 'contradiction']	4.2	4.9384918212890625
trojan	['trafficker', 'smuggler', 'infiltrator', 'spy', 'saboteur', 'infiltrator', 'mole', 'agent', 'operative', 'courier', 'messenger', 'emissary', 'delegate', 'ambassador', 'envoy', 'spy', 'agent', 'operative', 'emissary', 'delegate', 'ambassador']	4.2	4.90241813659668
empowerment	['enablement', 'empowerment', 'agency', 'authority', 'autonomy', 'capacity', 'capability', 'freedom', 'liberation', 'power', 'potency', 'strength', 'validation', 'validation', 'validation', 'capability', 'enablement', 'enfranchisement', 'enhancement', 'influence', 'legitimation', 'legit']	4.1667	4.758342027664185
secretion	"['producedoutputemissiondischargeexcretionreleaseproductiondischargeofsubstance\n```python\nsynonyms = [""produced""', '""output""', '""emission""', '""discharge""', '""excretion""', '""release""', '""production""', '""dis']"	3.8333	4.8251872062683105
apnic	['synapnic', 'synapnic', 'synapnic', 'synapnic', 'synapnic', 'synapnic', 'synapnic', 'synapnic', 'synapnic', 'synapnic', 'synapnic', 'synapnic', 'synap']	5.4	4.695923089981079
carlisle	['Cairns', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Carlisle', 'Cairns']	4.8	4.779873847961426
liaison	['contact', 'link', 'connection', 'intermediary', 'ambassador', 'mediator', 'facilitator', 'interface', 'bridge', 'go-between', 'interlocutor', 'channel', 'conduit', 'middleman', 'representative', 'messenger', 'broker', 'agent', 'negotiator', 'arbitrator', 'enabler']	4.0	4.782773971557617
cymru	['Waeth y byd hynny', 'diolch yn fawr.\nWales', 'Cymru', 'Welsh', 'Welshman', 'Welshmen', 'Welshwoman', 'Welshwomen', 'Welshness', 'Welshmen', 'welshmen', 'Cym']	4.4	4.7079150676727295
entrepreneur	['entrepreneur', 'businessperson', 'business owner', 'proprietor', 'mogul', 'tycoon', 'capitalist', 'merchant', 'trader', 'speculator', 'investor', 'venture capitalist', 'industrialist', 'manufacturer', 'producer', 'maker', 'creator', 'innovator', 'pioneer', 'trailblazer', 'founder']	4.5	4.81494402885437
assort	['blend', 'mix', 'combine', 'aggregate', 'gather', 'accumulate', 'collect', 'congregate', 'merge', 'unify', 'integrate', 'collate', 'collate', 'amalgamate', 'merge', 'consolidate', 'pool', 'gather', 'unify', 'integrate', 'amalgamate', 'mix', 'blend']	4.0	4.784255027770996
nanotechnology	['microengineering', 'nanoscale science', 'nanoscience', 'nanotechnology', 'nanotech', 'nanoscale engineering', 'nanoscale technology', 'nanoscale technology science', 'nanotechnology science', 'nanotechnology research', 'nanotechnology industry', 'nanotechnology research and']	4.4286	4.620169162750244
autonomous	['independentself-governingself-directedself-sufficientself-motivatedself-reliantself-containedself-sustainingself-regulatingself-ruledself-administeredself-controlledself-managedself-governingself-determiningself']	3.8333	4.782150030136108
seychelle	['Aalok', 'Aayushi', 'Abeer', 'Abhay', 'Abhishek', 'Abhishek', 'Abhishek', 'Abhishek', 'Abhishek', 'Abhishek', 'Abhishek', 'Abhishek', 'Abhishek']	5.6	4.979554891586304
lithuanian	['lithuanian', 'lithuanian', 'lithuanian', 'lithuanian', 'lithuanian', 'lithuanian', 'lithuanian', 'lithuanian', 'lithuanian', 'lithuanian', 'lithuanian', 'lithuanian', 'lithuan']	4.2	4.947620153427124
fprintf	['printf print writeout printout printoutto print printto printout printoutto print printto printout printoutto print printto printout printoutto print printto print printout printoutto print printto printout print printto']	4.2	5.016141176223755
vascular	['arterial', 'circulatory', 'blood', 'venous', 'lymphatic', 'capillary', 'circulatory', 'arterial', 'blood', 'lymphatic', 'venous', 'blood vessel', 'circulatory system', 'circulatory system', 'blood vessel', 'circulatory', 'capillary']	4.3333	4.812452077865601
kinase	['actinide', 'alkalide', 'alkoxide', 'amidase', 'amide', 'amidoxime', 'amine', 'amine oxide', 'amine oxides', 'aminophenol', 'aminopropionitrile', 'aminoquinol']	5.4	4.8506388664245605
schultz	['Schultz', 'Schulz', 'Schulze', 'Schulzke', 'Schulzmann', 'Schulz', 'Schulze', 'Schulzke', 'Schulzmann', 'Schulze', 'Schulzke', 'Schulzmann', 'Schulz', 'Schulze', 'Schulzke']	4.6	4.649833917617798
columnist	['reporter', 'commentator', 'analyst', 'writer', 'journalist', 'editor', 'critic', 'correspondent', 'author', 'commentator', 'contributor', 'pundit', 'reviewer', 'essayist', 'columnist', 'author', 'commentator', 'contributor', 'writer', 'reporter', 'analyst', 'correspondent', 'journalist', 'commentator']	3.85	4.581223964691162
mitigation	['avoidance', 'abatement', 'reduction', 'alleviation', 'decrease', 'diminution', 'lessening', 'moderation', 'minimization', 'reduction', 'curtailment', 'diminishment', 'moderation', 'lessening', 'minimization', 'abatement', 'reduction', 'decrease', 'diminishment']	4.2857	4.856614828109741
