original_word	synonyms	score	time_elapsed
want	['ache (for)', 'covet', 'crave', 'desiderate', 'desire', 'die (for)', 'hanker (for or after)', 'hunger (for)', 'itch (for)', 'jones (for)', 'long (for)', 'lust (for or after)', 'pant (after)', 'pine (for)', 'repine (for)', 'salivate (for)', 'sigh (for)', 'thirst (for)', 'wish (for)', 'yearn (for)', 'yen (for)']	1.6143	0.2648589611053467
pork	['No synonyms found']	1.5	0.26425600051879883
open	['unclose']	1.6190250000000002	0.3181419372558594
horn	['cornet', 'cornucopia']	1.5714	0.26409912109375
country	['fatherland', 'home', 'homeland', 'mother country', 'motherland', 'sod']	1.64285	0.27462196350097656
eat	['consume', 'ingest', 'partake (of)', 'put away', 'put down', 'tuck (away or in)']	1.50952	0.31519508361816406
miss	['blow off', 'cut', 'skip']	1.5952333333333335	0.3156399726867676
bug	['addict', 'aficionado', 'buff', 'devotee', 'enthusiast', 'fan', 'fanatic', 'fancier', 'fiend', 'fool', 'freak', 'habitué', 'head', 'hound', 'junkie', 'lover', 'maniac', 'maven', 'nut', 'sucker']	1.75	0.2689239978790283
ticket	['check', 'coupon', 'pass', 'pasteboard']	1.70235	0.32272911071777344
land	['commonwealth', 'country', 'nation', 'sovereignty', 'state']	1.7917	0.3207211494445801
bomb	['bummer', 'bust', 'catastrophe', 'clinker', 'clunker', 'debacle', 'disaster', 'dud', 'failure', 'fiasco', 'fizzle', 'flop', 'frost', 'lemon', 'loser', 'miss', 'shipwreck', 'turkey', 'washout']	1.58335	0.2674739360809326
idea	"['abstraction', 'cogitation', 'concept', 'conception', 'image', 'impression', 'intellection', ""mind's eye"", 'notion', 'picture', 'thought']"	1.4762	0.2628490924835205
colour	['cast', 'hue', 'shade', 'tincture', 'tinge', 'tint', 'tone']	1.6984333333333332	0.2687201499938965
mineral	['No synonyms found']	1.8	0.2636830806732178
knee	['body blow', 'hand', 'kick', 'left', 'one-two', 'rabbit punch', 'right', 'right-hander', 'roundhouse', 'shiver', 'sidewinder', 'sucker punch', 'swing', 'uppercut', 'counter', 'counterblow', 'counterpunch', 'counterstroke', 'cruncher', 'kayo', 'knockdown', 'knockout', 'KO', 'bang', 'bash', 'bat', 'beat', 'belt', 'biff', 'blow', 'bop', 'box', 'buffet', 'bust', 'chop', 'clap', 'clip', 'clout', 'crack', 'cuff', 'dab', 'douse', 'fillip', 'hack', 'haymaker', 'hit', 'hook', 'knock', 'larrup', 'lash', 'lick', 'pelt', 'pick', 'plump', 'poke', 'pound', 'punch', 'rap', 'slam', 'slap', 'slug', 'smack', 'smash', 'sock', 'spank', 'stinger', 'stripe', 'stroke', 'swat', 'swipe', 'switch', 'thud', 'thump', 'thwack', 'wallop', 'welt', 'whack', 'wham', 'whop', 'bastinado', 'battering', 'beating', 'bludgeoning', 'clobbering', 'cudgeling', 'drubbing', 'hammering', 'lambasting', 'licking', 'pasting', 'pounding', 'pummeling', 'thrashing', 'flogging', 'walloping', 'whip', 'whipping']	1.45235	0.31400132179260254
tough	['chewy', 'leathery']	1.6667	0.29216790199279785
cage	['coop', 'corral', 'hutch', 'pen', 'pound']	1.6667	0.26314687728881836
money	['bread', 'bucks', 'cabbage', 'cash', 'change', 'chips', 'coin', 'currency', 'dough', 'gold', 'green', 'jack', 'kale', 'legal tender', 'lolly', 'long green', 'loot', 'lucre', 'moola', 'needful', 'pelf', 'scratch', 'shekels', 'tender', 'wampum']	1.3333	0.27449607849121094
pain	['ache', 'pang', 'prick', 'shoot', 'smart', 'sting', 'stitch', 'throe', 'tingle', 'twinge']	1.4405	0.2673778533935547
closing	['capper', 'close', 'conclusion', 'consummation', 'end', 'endgame', 'ending', 'finale', 'finis', 'finish', 'grand finale', 'homestretch', 'mop-up', 'windup', 'wrap-up']	1.5714	0.3271808624267578
story	['narrative', 'novelette', 'novella', 'short story', 'tale', 'yarn']	1.35715	0.26836204528808594
mad	['angered', 'angry', 'apoplectic', 'ballistic', 'cheesed off', 'choleric', 'enraged', 'foaming', 'fuming', 'furious', 'hopping', 'horn-mad', 'hot', 'incensed', 'indignant', 'inflamed', 'infuriate', 'infuriated', 'irate', 'ireful', 'livid', 'outraged', 'rabid', 'rankled', 'riled', 'riley', 'roiled', 'shirty', 'sore', 'steamed up', 'steaming', 'teed off', 'ticked', 'wrathful', 'wroth']	1.6667	0.27355313301086426
cool	['aloof', 'antisocial', 'asocial', 'buttoned-up', 'cold', 'cold-eyed', 'detached', 'distant', 'dry', 'frosty', 'offish', 'remote', 'standoff', 'standoffish', 'unbending', 'unclubbable', 'unsociable']	1.7024	0.27541208267211914
pray	['appeal (to)', 'beg', 'beseech', 'besiege', 'conjure', 'entreat', 'impetrate', 'implore', 'importune', 'petition', 'plead (to)', 'solicit', 'supplicate']	1.64285	0.26796579360961914
cheek	['back talk', 'backchat', 'impertinence', 'impudence', 'insolence', 'mouth', 'sass', 'sauce']	1.7856999999999998	0.2714519500732422
drink	['belt (down)', 'gulp', 'guzzle', 'hoist', 'imbibe', 'knock back', 'pound (down)', 'quaff', 'sip', 'slug (down)', 'slurp', 'sup', 'swig', 'swill', 'toss (down or off)']	1.5666666666666669	0.3139479160308838
mouse	['coward', 'milquetoast', 'nebbish', 'nervous Nellie', 'pussy', 'wuss', 'doormat', 'jellyfish', 'namby-pamby', 'pushover', 'reed', 'weakling', 'wimp', 'sheep']	1.6667	0.26642799377441406
junk	['cheese', 'crapola', 'dreck', 'muck', 'rubbish', 'sleaze', 'slop', 'slush', 'trash', 'tripe']	1.7143	0.2682027816772461
dare	['challenge', 'defy', 'stump']	1.5714	0.26507091522216797
cloud	['darkness', 'pall', 'shadow']	1.35	0.27134084701538086
inch	"['ace', 'hair', 'hairbreadth', 'hairline', 'hop, skip, and jump', 'neck', 'shouting distance', 'step', ""stone's throw""]"	1.5857	0.26576900482177734
play	['dally', 'disport', 'frolic', 'recreate', 'rollick', 'skylark', 'sport', 'toy']	1.494025	0.31871533393859863
sixth	['clairvoyance', 'extrasensory perception', 'second sight']	1.2857	0.2694060802459717
unlock	['loose', 'loosen', 'release', 'uncork', 'unleash', 'unloose', 'unloosen']	1.7143	0.2626938819885254
skill	['adeptness', 'adroitness', 'art', 'artfulness', 'artifice', 'artistry', 'cleverness', 'craft', 'cunning', 'deftness', 'masterfulness', 'skillfulness']	1.7143	0.26212000846862793
meet	['catch', 'chance (upon)', 'encounter', 'happen (upon)', 'stumble (upon)']	1.4285666666666668	0.27422499656677246
blade	['brand', 'steel', 'sword']	1.7142499999999998	0.2677948474884033
button	['dial', 'key', 'knob', 'lever', 'push button', 'selector', 'switch', 'actuator', 'control', 'controller', 'regulator']	1.5714	0.3429739475250244
chest	['bin', 'box', 'caddy', 'case', 'casket', 'locker', 'trunk']	1.6	0.2653160095214844
gift	['bestowal', 'comp', 'donation', 'donative', 'fairing', 'freebie', 'giveaway', 'handsel', 'lagniappe', 'largesse', 'present', 'presentation']	1.4206333333333332	0.27721190452575684
pea	['No synonyms found']	1.7143	0.26346421241760254
news	['advice(s)', '411', 'gen', 'info', 'information', 'intelligence', 'item', 'story', 'tidings', 'uncos', 'word']	1.6667	0.26399803161621094
death	['curtains', 'decease', 'demise', 'dissolution', 'doom', 'end', 'exit', 'expiration', 'expiry', 'fate', 'grave', 'great divide', 'passage', 'passing', 'quietus', 'sleep']	1.75	0.27471113204956055
double	['binary', 'bipartite', 'double-barreled', 'double-edged', 'dual', 'duplex', 'twin', 'twofold']	1.6586999999999998	0.3221168518066406
hike	['boost', 'increase', 'raise', 'ascension', 'ascent', 'climb', 'rise', 'rising', 'soar', 'blastoff', 'elevation', 'hoist', 'levitation', 'liftoff', 'raising', 'takeoff', 'heave', 'thrust', 'upheaval', 'uplifting', 'upraising', 'upsurge', 'upsweep', 'upswing', 'upthrust', 'uptrend', 'upturn', 'upwelling']	1.7856999999999998	0.274569034576416
word	['expression', 'term']	1.2857	0.28122878074645996
evening	['afterlife', 'afternoon', 'age', 'autumn']	1.45235	0.2668290138244629
leak	['blunder', 'blat', 'blurt (out)', 'bolt', 'cry (out)', 'ejaculate', 'exclaim', 'bellow', 'bleat', 'crow', 'holler', 'hoot', 'howl', 'roar', 'shout', 'whoop', 'yowl', 'aah', 'ooh', 'interject']	1.7143	0.2665371894836426
allow	['green-light', 'have', 'permit', 'suffer']	1.672625	0.3089609146118164
butterfly	['No synonyms found']	1.6667	0.26421189308166504
angel	['dove', 'innocent', 'lamb', 'sheep']	1.7856999999999998	0.2651939392089844
sea	['blue', 'brine', 'deep', 'Neptune', 'ocean', 'seven seas']	1.35715	0.317960262298584
god	['deity', 'divinity']	1.4286	0.32051992416381836
wide	['broad', 'fat', 'thick']	1.7857333333333336	0.31285881996154785
sunlight	['sun', 'sunshine']	1.6667	0.26983022689819336
breast	['belly', 'blood', 'bone(s)', 'bosom', 'core', 'gut', 'heart', 'heartstrings', 'inner space', 'inside', 'quick', 'soul']	1.61665	0.26749491691589355
thumb	['hitch', 'hitchhike']	1.6667	0.26868677139282227
proof	['attestation', 'confirmation', 'corroboration', 'documentation', 'evidence', 'substantiation', 'testament', 'testimonial', 'testimony', 'validation', 'voucher', 'witness']	1.75	0.2672431468963623
bed	['bunk', 'doss', 'hay', 'kip', 'lair', 'pad', 'rack', 'sack']	1.7143	0.2725400924682617
fail	['break', 'break down', 'conk (out)', 'crash', 'cut out', 'die', 'give out', 'stall']	1.791675	0.3102567195892334
smell	['nose', 'scent', 'sniff', 'snuff', 'whiff']	1.4405	0.27012205123901367
field	['clearing', 'ground', 'lot', 'parcel', 'plat', 'plot', 'tract']	1.7143	0.2731740474700928
mood	['cheer', 'feather', 'humor', 'mode', 'spirit', 'temper']	1.8	0.2621152400970459
basic	['abecedarian', 'basal', 'beginning', 'elemental', 'elementary', 'essential', 'fundamental', 'introductory', 'meat-and-potatoes', 'rudimental', 'rudimentary', 'underlying']	1.7856999999999998	0.2675309181213379
bicycle	['bike', 'cycle', 'push-bike', 'two-wheeler', 'velocipede']	1.67855	0.2671847343444824
work	['beget', 'breed', 'bring', 'bring about', 'bring on', 'catalyze', 'cause', 'create', 'do', 'draw on', 'effect', 'effectuate', 'engender', 'generate', 'induce', 'invoke', 'make', 'occasion', 'produce', 'prompt', 'result (in)', 'spawn', 'translate (into)', 'yield']	1.55	0.28588104248046875
pink	['bloomy', 'blowsy', 'blushing', 'flushed', 'pinkish', 'warm', 'bronzed', 'brown', 'suntanned', 'tanned', 'cherubic', 'blooming', 'florid', 'flush', 'full-blooded', 'glowing', 'red', 'rosy', 'rubicund', 'ruddy', 'sanguine']	1.6667	0.2730700969696045
visit	['call (on or upon)', 'drop in (on)', 'see']	1.6786	0.2671489715576172
burst	['blow', 'blow up', 'crump', 'detonate', 'explode', 'go off', 'pop']	1.7143	0.26624202728271484
ring	['cabal', 'conspiracy', 'crew', 'gang', 'Mafia', 'mob', 'syndicate']	1.5936666666666666	0.3223390579223633
stay	['abide', 'dwell', 'hang around', 'remain', 'stick around', 'tarry']	1.7475999999999998	0.27610015869140625
cheer	['acclaim', 'accredit', 'applaud', 'crack up', 'hail', 'laud', 'praise', 'salute', 'tout']	1.7142499999999998	0.2699129581451416
animal	['beast', 'beastie', 'brute', 'creature', 'critter']	1.5	0.316760778427124
tree	['ancestry', 'birth', 'blood', 'bloodline', 'breeding', 'descent', 'extraction', 'genealogy', 'line', 'lineage', 'origin', 'parentage', 'pedigree', 'stock', 'strain']	1.5	0.26494479179382324
hello	['greeting', 'salutation', 'salute', 'welcome']	1.2857	0.26163291931152344
fun	['delight', 'distraction', 'diversion', 'divertissement', 'entertainment', 'pleasure', 'recreation']	1.5	0.27419090270996094
part	['member', 'partition', 'portion', 'section', 'segment']	1.5714	0.3117377758026123
clock	['chronometer', 'timekeeper', 'timepiece', 'timer']	1.5238	0.2762439250946045
breakfast	['buffet', 'collation', 'dinner', 'lunch', 'luncheon', 'refreshments', 'smorgasbord', 'snack', 'supper', 'tea', 'chow', 'feed', 'menu', 'mess', 'refection', 'repast', 'table', 'board', 'bite', 'gulp', 'morsel', 'serving', 'taste', 'banquet', 'feast', 'regale', 'spread', 'bake', 'barbecue', 'clambake', 'cookout', 'fry', 'fry-up', 'luau', 'picnic', 'potluck', 'roast']	1.7143	0.26526904106140137
mouth	['chops', 'gob', 'kisser', 'mug', 'piehole', 'trap', 'yap']	1.1667	0.3151118755340576
trip	['expedition', 'journey', 'passage', 'peregrination', 'travel(s)', 'trek']	1.64285	0.3150629997253418
head	['bean', 'block', 'dome', 'mazard', 'nob', 'noddle', 'noggin', 'noodle', 'nut', 'pate', 'poll']	1.61905	0.27368974685668945
hear	['ascertain', 'catch on (to)', 'discover', 'find out', 'get on (to)', 'learn', 'realize', 'see', 'wise (up)']	1.6428666666666667	0.26261305809020996
equally	['equivalently', 'identically', 'evenly', 'uniformly', 'alike', 'also', 'correspondingly', 'ditto', 'likewise', 'similarly', 'so']	1.6	0.26197099685668945
teach	['educate', 'indoctrinate', 'instruct', 'lesson', 'school', 'train', 'tutor']	1.547625	0.2617149353027344
egg	['baby', 'being', 'bird', 'bod', 'body', 'character', 'cookie', 'creature', 'customer', 'devil', 'duck', 'face', 'fish', 'guy', 'head', 'human', 'human being', 'individual', 'life', 'man', 'mortal', 'party', 'person', 'personage', 'scout', 'slob', 'sort', 'soul', 'specimen', 'stiff', 'thing', 'wight']	1.41665	0.2762930393218994
law	['act', 'bill', 'constitution', 'enactment', 'ordinance', 'statute']	1.64285	0.2968628406524658
hurt	['ache', 'pain', 'smart']	1.7856999999999998	0.3255798816680908
billion	['No synonyms found']	1.7333500000000002	0.26490092277526855
tonight	['No synonyms found']	1.3333	0.2627079486846924
happy	['fluky', 'fortuitous', 'fortunate', 'heaven-sent', 'lucky', 'providential']	1.5	0.320742130279541
tongue	['language', 'lingo', 'mother tongue', 'speech', 'vocabulary']	1.6	0.31723690032958984
bath	['alluvion', 'cataclysm', 'cataract', 'deluge', 'flood', 'flood tide', 'inundation', 'Niagara', 'overflow', 'spate', 'torrent']	1.58335	0.27129483222961426
kill	['carry off', 'claim', 'croak', 'destroy', 'dispatch', 'do in', 'fell', 'slay', 'take']	1.7976	0.2742331027984619
door	['gate', 'hatch', 'portal']	1.4286	0.2735109329223633
new	['makeshift', 'substitute', 'substitutive']	1.7619333333333334	0.3168151378631592
whichever	['anything', 'what all', 'whatever', 'whatnot']	1.6667	0.26302504539489746
cutie	['babe', 'beauty', 'beauty queen', 'cookie', 'dolly bird', 'enchantress', 'eyeful', 'fox', 'goddess', 'honey', 'knockout', 'queen', 'stunner']	1.2	0.2811009883880615
bird	['baby', 'being', 'bod', 'body', 'character', 'cookie', 'creature', 'customer', 'devil', 'duck', 'egg', 'face', 'fish', 'guy', 'head', 'human', 'human being', 'individual', 'life', 'man', 'mortal', 'party', 'person', 'personage', 'scout', 'slob', 'sort', 'soul', 'specimen', 'stiff', 'thing', 'wight']	1.36905	0.33374905586242676
pig	['cormorant', 'glutton', 'gorger', 'gormandizer', 'gourmand', 'hog', 'overeater', 'stuffer', 'swiller']	1.2143000000000002	0.2642509937286377
mark	['label', 'tag', 'ticket']	1.7619	0.31920695304870605
jean	['No synonyms found']	1.8	0.2878389358520508
walk	['ambulate', 'foot (it)', 'hoof (it)', 'leg (it)', 'pad', 'step', 'traipse', 'tread']	1.54165	0.2783031463623047
foot	['base', 'basement', 'bottom', 'nadir', 'rock bottom']	1.35715	0.3155980110168457
hate	['abhor', 'abominate', 'despise', 'detest', 'execrate', 'loathe']	1.55	0.30706095695495605
set	['brood', 'hatch', 'incubate', 'sit']	1.619033333333333	0.33026599884033203
rain	['cloudburst', 'deluge', 'downfall', 'downpour', 'rainfall', 'rainstorm', 'storm', 'wet']	1.2	0.26469969749450684
sandwich	['cram', 'crowd', 'crush', 'jam', 'ram', 'shoehorn', 'squeeze', 'stuff', 'wedge']	1.7143	0.28274011611938477
seat	['command', 'headquarters']	1.6583249999999998	0.3158257007598877
hungry	['empty', 'famished', 'peckish', 'starved', 'starving']	1.4	0.26398587226867676
bag	['poke', 'pouch', 'sack']	1.3095	0.31516122817993164
simply	['alone', 'exclusively', 'just', 'only', 'purely', 'solely']	1.7143	0.27609968185424805
say	['articulate', 'bring out', 'enunciate', 'pass', 'speak', 'state', 'talk', 'tell', 'utter', 'verbalize', 'vocalize']	1.3651	0.2733042240142822
trick	['artifice', 'device', 'dodge', 'fetch', 'flimflam', 'gambit', 'gimmick', 'jig', 'juggle', 'knack', 'play', 'ploy', 'ruse', 'scheme', 'shenanigan', 'sleight', 'stratagem', 'wile']	1.7619	0.2770061492919922
beef	['bitch', 'bleat', 'carp', 'complaint', 'fuss', 'grievance', 'gripe', 'grouch', 'grouse', 'grumble', 'holler', 'kvetch', 'lament', 'miserere', 'moan', 'murmur', 'plaint', 'squawk', 'wail', 'whimper', 'whine', 'whinge', 'yammer']	1.5714	0.26701998710632324
pretty	['enough', 'fairly', 'kind of', 'kindly', 'like', 'moderately', 'more or less', 'quite', 'rather', 'relatively', 'something', 'somewhat', 'sort of']	1.7143	0.273205041885376
act	['bit', 'number', 'routine', 'shtick', 'turn']	1.625	0.2771153450012207
wait	['await', 'bide', 'hold on', 'stay']	1.5476	0.31459569931030273
breathe	['respire']	1.75	0.2672910690307617
find	['ascertain', 'descry', 'detect', 'determine', 'dig out', 'dig up', 'discover', 'dredge (up)', 'ferret (out)', 'find out', 'get', 'hit (on or upon)', 'hunt (down or up)', 'learn', 'locate', 'nose out', 'root (out)', 'rout (out)', 'rummage', 'run down', 'scare up', 'scout (up)', 'track (down)', 'turn up']	1.535725	0.3129699230194092
bit	['atom', 'crumb', 'dribble', 'fleck', 'flyspeck', 'grain', 'granule', 'molecule', 'morsel', 'mote', 'nubbin', 'nugget', 'particle', 'patch', 'scrap', 'scruple', 'snip', 'snippet', 'speck', 'tittle']	1.64285	0.28857994079589844
arrow	['beeline', 'catch up', 'fast-forward', 'outpace', 'outrun', 'outstrip', 'overtake', 'accelerate', 'quicken', 'step out', 'gallop', 'jog', 'sprint', 'stampede', 'streak', 'whiz', 'beetle', 'dart', 'flit', 'scamper', 'scud', 'scuffle', 'barrel', 'belt', 'blast', 'blaze', 'blow', 'bolt', 'bomb', 'bowl', 'breeze', 'bundle', 'bustle', 'buzz', 'cannonball', 'careen', 'career', 'chase', 'course', 'crack (on)', 'dash', 'drive', 'fly', 'hare', 'hasten', 'hie', 'highball', 'hotfoot (it)', 'hump', 'hurl', 'hurry', 'hurtle', 'hustle', 'jet', 'jump', 'motor', 'nip', 'pelt', 'race', 'ram', 'rip', 'rocket', 'run', 'rush', 'rustle', 'scoot', 'scurry', 'scuttle', 'shoot', 'speed', 'step', 'tear', 'travel', 'trot', 'whirl', 'whisk', 'zip', 'zoom']	1.60715	0.26558589935302734
thousand	['No synonyms found']	1.7856999999999998	0.26718807220458984
lose	['mislay', 'misplace']	1.60955	0.2766411304473877
kid	['bairn', 'bambino', 'bud', 'chap', 'chick', 'child', 'cub', 'juvenile', 'kiddie', 'kiddo', 'moppet', 'sprat', 'sprout', 'squirt', 'whelp', 'youngling', 'youngster', 'youth']	1.5119	0.266711950302124
student	['pupil', 'scholar']	1.5	0.26865601539611816
seed	['fountainhead', 'germ', 'origin', 'root', 'seedbed']	1.7856999999999998	0.33675312995910645
water	['bathe', 'bedraggle', 'douse', 'drench', 'drown', 'soak', 'sodden', 'sop', 'souse', 'wash', 'water-soak', 'waterlog', 'wet', 'wet down']	1.5595	0.2964820861816406
boat	['bottom', 'craft', 'vessel', 'watercraft']	1.6952333333333334	0.28629612922668457
fill	['brim', 'charge', 'cram', 'heap', 'jam', 'jam-pack', 'load', 'pack', 'stuff']	1.7559249999999995	0.27893710136413574
video	['tape', 'tape recording', 'vid', 'videotape']	1.7856999999999998	0.2799520492553711
reader	['album', 'anthology', 'collectanea', 'compendium', 'compilation', 'florilegium', 'miscellany']	1.7856999999999998	0.3168680667877197
grandfather	['ancestor', 'father', 'forebear', 'forebearer', 'forefather', 'primogenitor', 'progenitor']	1.7143	0.27811670303344727
brain	['brainiac', 'genius', 'intellect', 'thinker', 'whiz', 'wiz', 'wizard']	1.62855	0.2743210792541504
sky	['blue', 'firmament', 'heaven(s)', 'high', 'welkin']	1.54285	0.27199792861938477
lock	['bar', 'batten (down)', 'bolt', 'chain', 'fasten', 'latch', 'close', 'make', 'shut', 'steek', 'plug', 'seal', 'stopper', 'secure', 'bang', 'clap', 'slam']	1.7738	0.26734423637390137
big	['consequential', 'earth-shattering', 'earthshaking', 'eventful', 'historic', 'important', 'major', 'material', 'meaningful', 'momentous', 'monumental', 'much', 'significant', 'substantial', 'tectonic', 'weighty']	1.4047666666666665	0.32026171684265137
balloon	['accelerate', 'accumulate', 'appreciate', 'boom', 'build up', 'burgeon', 'climb', 'enlarge', 'escalate', 'expand', 'gain', 'increase', 'mount', 'multiply', 'mushroom', 'proliferate', 'rise', 'roll up', 'snowball', 'spread', 'swell', 'wax']	1.75	0.2650470733642578
thank	['acknowledge', 'cite', 'commend', 'compliment', 'credit', 'fete', 'honor', 'recognize', 'extol', 'glorify', 'laud', 'praise', 'tout', 'acclaim', 'applaud', 'cheer', 'hail', 'laureate', 'salute', 'celebrate', 'commemorate', 'memorialize', 'observe', 'congratulate', 'felicitate']	1.619033333333333	0.27306389808654785
see	['behold', 'catch', 'descry', 'discern', 'distinguish', 'espy', 'eye', 'look (at)', 'note', 'notice', 'observe', 'perceive', 'regard', 'remark', 'sight', 'spot', 'spy', 'view', 'witness']	1.333325	0.3136420249938965
elder	['ancient', 'geriatric', 'golden-ager', 'old-timer', 'oldster', 'senior', 'senior citizen']	1.60715	0.26481199264526367
hour	['boiling point', 'breaking point', 'clutch', 'conjuncture', 'crisis', 'crossroad(s)', 'crunch', 'crunch time', 'Dunkirk', 'emergency', 'exigency', 'extremity', 'flash point', 'head', 'juncture', 'tinderbox']	1.2857	0.2656979560852051
magic	['bewitchery', 'bewitchment', 'conjuring', 'devilry', 'diablerie', 'enchantment', 'ensorcellment', 'mojo', 'necromancy', 'sorcery', 'thaumaturgy', 'voodooism', 'witchcraft', 'witchery', 'wizardry']	1.7143	0.27395200729370117
guitar	['backup', 'jam', 'jam-up', 'logjam', 'snarl', 'tailback', 'tie-up']	1.6667	0.26206517219543457
doctor	['croaker', 'doc', 'medic', 'medico', 'physician', 'sawbones']	1.70235	0.3101181983947754
make	['fabricate', 'fashion', 'form', 'frame', 'manufacture', 'produce']	1.5	0.27620983123779297
camel	['No synonyms found']	1.6667	0.26212286949157715
ant	['automobilist', 'motorist', 'wheelman']	1.4286	0.261807918548584
city	['asphalt jungle', 'burg', 'cosmopolis', 'megacity', 'megalopolis', 'metropolis', 'municipality', 'town']	1.41665	0.31861400604248047
fruit	['aftereffect', 'aftermath', 'backwash', 'child', 'conclusion', 'consequence', 'corollary', 'development', 'effect', 'fate', 'issue', 'outcome', 'outgrowth', 'precipitate', 'product', 'result', 'resultant', 'sequel', 'sequence', 'upshot']	1.5714	0.3132209777832031
midnight	['overnight', 'late', 'night', 'nightly', 'nighttime', 'nocturnal']	1.7143	0.2698349952697754
greet	['address', 'board', 'hail', 'herald', 'salute', 'chat (with)', 'converse (with)', 'speak (to or with)', 'talk (to)']	1.7619	0.2624187469482422
monthly	['bimonthly', 'biweekly', 'daily', 'quarterly', 'semimonthly', 'semiweekly', 'triweekly', 'weekly', 'annual', 'yearly', 'frequent', 'habitual', 'intermittent', 'perennial', 'periodic', 'recurrent', 'regular', 'repeated', 'routine', 'serial', 'usual']	1.6	0.2623879909515381
rise	['accelerate', 'accumulate', 'appreciate', 'balloon', 'boom', 'build up', 'burgeon', 'climb', 'enlarge', 'escalate', 'expand', 'gain', 'increase', 'mount', 'multiply', 'mushroom', 'proliferate', 'roll up', 'snowball', 'spread', 'swell', 'wax']	1.7000000000000002	0.2741990089416504
uncut	['unabridged', 'undiminished', 'compleat', 'complete', 'comprehensive', 'entire', 'full', 'grand', 'intact', 'integral', 'perfect', 'plenary', 'total', 'whole', 'all-out', 'exhaustive', 'extensive', 'maximal', 'full-blooded', 'full-blown', 'full-bore', 'full-fledged', 'full-on', 'full-out', 'full-scale']	1.6667	0.2637159824371338
physical	['animal', 'bodily', 'carnal', 'corporal', 'corporeal', 'fleshly', 'material', 'somatic']	1.6667	0.2660560607910156
nose	['beak', 'conk', 'honker', 'neb', 'nozzle', 'proboscis', 'schnoz', 'schnozzle', 'smeller', 'snoot', 'snout']	1.2857	0.31725406646728516
joke	['boff', 'boffola', 'crack', 'drollery', 'funny', 'gag', 'giggle', 'jape', 'jest', 'josh', 'laugh', 'nifty', 'one-liner', 'pleasantry', 'quip', 'rib', 'sally', 'waggery', 'wisecrack', 'witticism', 'yuk']	1.7143	0.2687830924987793
letter	['dispatch', 'epistle', 'memo', 'memorandum', 'missive', 'note']	1.61905	0.2746090888977051
page	['courier', 'express', 'go-between', 'messenger', 'runner']	1.5	0.2646751403808594
man	['bastard', 'bloke', 'buck', 'cat', 'chap', 'chappie', 'dude', 'fella', 'fellow', 'galoot', 'gent', 'gentleman', 'guy', 'hombre', 'jack', 'joe', 'joker', 'lad', 'male']	1.35715	0.2768251895904541
simple	['bald', 'bare', 'naked', 'plain', 'plain-vanilla', 'unadorned', 'undecorated', 'unembellished', 'unornamented', 'unvarnished']	1.5778	0.2669539451599121
area	['demesne', 'field', 'region', 'zone']	1.67855	0.26264500617980957
yes	['all right', 'alright', 'aye', 'exactly', 'OK', 'okeydoke', 'yea', 'yeah', 'yep', 'yo']	1.0	0.26733899116516113
lot	['parcel', 'plat', 'plot', 'property', 'tract']	1.42855	0.3130052089691162
pet	['darling', 'fave', 'favorite', 'minion', 'preference', 'speed']	1.46665	0.30957794189453125
human	['earthborn', 'mortal', 'natural']	1.67855	0.26571011543273926
gas	['bluster', 'bombast', 'brag', 'braggadocio', 'bull', 'cockalorum', 'fanfaronade', 'gasconade', 'grandiloquence', 'hot air', 'magniloquence', 'rant', 'rodomontade']	1.46665	0.269258975982666
fair	['bright', 'clear', 'cloudless', 'sunny', 'sunshiny', 'unclouded']	1.66665	0.27405524253845215
husband	['hubby', 'man', 'mister', 'old man']	1.45	0.2638678550720215
early	['ancient', 'primal', 'primeval', 'primitive', 'primordial']	1.5237999999999998	0.2655618190765381
past	['auld lang syne', 'history', 'yesterday', 'yesteryear', 'yore']	1.5	0.31421375274658203
jerk	['bastard', 'beast', 'bleeder', 'blighter', 'boor', 'bounder', 'bugger', 'buzzard', 'cad', 'chuff', 'churl', 'clown', 'creep', 'cretin', 'crud', 'crumb', 'cur', 'dirtbag', 'dog', 'fink', 'heel', 'hound', 'joker', 'louse', 'lout', 'pill', 'rat', 'rat fink', 'reptile', 'rotter', 'schmuck', 'scum', 'scumbag', 'scuzzball', 'skunk', 'sleaze', 'sleazebag', 'sleazeball', 'slime', 'slimeball', 'slob', 'snake', 'so-and-so', 'sod', 'stinkard', 'stinker', 'swine', 'toad', 'varmint', 'vermin']	1.4286	0.3078041076660156
snow	['bamboozle', 'beguile', 'bluff', 'buffalo', 'burn', 'catch', 'con', 'cozen', 'deceive', 'delude', 'dupe', 'fake out', 'fool', 'gaff', 'gammon', 'gull', 'have', 'have on', 'hoax', 'hoodwink', 'hornswoggle', 'humbug', 'juggle', 'misguide', 'misinform', 'mislead', 'snooker', 'spoof', 'string along', 'suck in', 'sucker', 'take in', 'trick']	1.6667	0.26884007453918457
write	['author', 'pen', 'scratch (out)', 'scribble']	1.53808	0.31273698806762695
near	['about', 'around', 'by', 'next to', 'nigh']	1.4405	0.27385616302490234
daily	['day-to-day', 'diurnal', 'quotidian']	1.5714	0.27010369300842285
